Id,Name,Pueblo,Room Type,Availability 365,Price
26953339,Sunny Room steps from metro - Parking available,Ceiba,Private room,88,610
35944422,"Priv. basement BedRm, Bath, Entrance and Parking",Ceiba,Private room,187,1675
51214190,Cozy BR and Private Bath in Quiet TH,Ceiba,Private room,365,324
12973607,Private Bedroom Suite w/ Free Parking!,Ciales,Private room,0,1800
16651819,Blue + Cozy Townhome in  (Private BR & Bath),Ciales,Private room,82,1505
15867304,Private Room in the Best of Brookland,Cidra,Private room,0,225
33305017,"Private Studio Near Metro in Brookland, ",Cidra,Private room,0,540
16252094,Shared home convenient to all!,Cidra,Private room,0,545
15624652,Retreat,Cidra,Private room,0,550
21297092,"Private bedroom near Echostage, National Arboretum",Cidra,Private room,0,585
10359296,BROOKLAND Metro Close Large Bed Room in  2 BR Home,Cidra,Private room,0,615
20014926,Cozy and Private Bedroom+Bathroom in,Cidra,Private room,0,625
33718594,#Private 5* 1 BR 1BA minutes from NY Avenue,Cidra,Private room,0,650
44278817,Brookland Prívate Suite: 3 blks to Redline Metro,Cidra,Private room,0,790
16343000,Cute bedroom for two!,Cidra,Private room,0,935
16331196,Private Room & Office Space in charming area of,Cidra,Private room,0,935
16331827,Private double room for two!,Cidra,Private room,0,935
38062180,"Bright, Modern bedroom. Labrador included.",Cidra,Private room,0,1105
22916511,hotspot Suites,Cidra,Private room,0,1450
39836531,"Michael & Robert's B&B - Langdon, ",Cidra,Private room,56,1120
41151596,*Full & Twin Private Bed&Bath in Brookland*,Cidra,Private room,73,1100
51305557,nice 1 bedroom hotspot D.C perfect location,Cidra,Private room,79,761
16811770,Luxury private room/balcony/bath near downtown,Cidra,Private room,134,415
5.63e+17,Brentwood Suite,Cidra,Private room,150,850
43664173,"Short/Long-term Room Rental, Firepit + Trees!",Cidra,Private room,167,950
23236188,"Cozy, Green, and Hip Studio near Downtown!",Cidra,Private room,186,600
51084083,Trendy  Condo Bedroom w/Bath and Free Parking,Cidra,Private room,252,1050
8389587,Quiet & Convenient to 2 metro stops,Cidra,Private room,268,650
44254710,"Cool Space, Cool People",Cidra,Private room,309,790
16407168,Basement Studio,Cidra,Private room,362,1050
52109029,Creative & Cozy 1 bedroom w/ Free Parking,Cidra,Private room,362,1500
53043589,Cozy & Creative 1 bedroom w/ Free Parking,Cidra,Private room,363,675
5.65e+17,Single room rental in hotspot D.C,Cidra,Private room,364,1050
34513377,Beautiful private room w private bathroom,Cidra,Private room,365,1450
16820068,"hotspot , The King Room",Corozal,Private room,0,500
40234626,Newly Renovated Home Away from Home #1,Corozal,Private room,0,583
40234923,Newly Renovated Home Away from Home #2,Corozal,Private room,0,583
16243733,Manacostia Mansion,Corozal,Private room,0,620
52687284,Dinner @ Fatima's. Come enjoy Chadian cuisine!,Corozal,Private room,0,675
19439595,Best Deal in the District,Corozal,Private room,0,850
15257254,TOWNHOUSE,Corozal,Private room,0,1050
39278218,My home is so peaceful and the room is spacious,Corozal,Private room,0,1200
22259303,s Suite Hideaway,Corozal,Private room,0,1250
16820669,hotspot  - The Queen Room,Corozal,Private room,0,1500
35672144,The Cozy Comfort Suite Near / 350SF,Corozal,Private room,0,1569
37455236,Quiet Room in Colorful  HomePeloton+Ensuite Bath,Corozal,Private room,2,1150
31390865,"Bright Room,  Priv Bath, Peloton Tread +9"" Ceiling",Corozal,Private room,23,1100
51596844,Beautiful  Basement Suite!,Corozal,Private room,232,1150
54016628,Cozy 1BR BSMT suite near Anacostia Park- 8min walk,Corozal,Private room,307,1550
50120551,Awesome Awassa,Corozal,Private room,312,1500
50120508,Merry Metu,Corozal,Private room,336,500
50120466,Happy Harar,Corozal,Private room,337,678
50104640,Sunny Shashemane,Corozal,Private room,339,687
19363834,Cozy Room,Dorado,Private room,0,400
20842924,"Walk to Convention/Capital One Arena, Wash  NW",Dorado,Private room,0,450
31293115,Charming room steps from Convention Center & Metro,Dorado,Private room,0,550
42966479,"Downtown, hotspot-1 Room fully furnished Avail.",Dorado,Private room,0,550
16874804,Centrally-Located English Basement,Dorado,Private room,0,560
16928186,Master BR in Modern 2BR Condo in the Heart of,Dorado,Private room,0,560
21695350,Beautiful  Townhome,Dorado,Private room,0,575
19864452,Clean & Central  modern - Black Room,Dorado,Private room,0,598
16555956,Great Location!,Dorado,Private room,0,650
16844564,Recently Renovated Row-home near Chinatown,Dorado,Private room,0,695
17638871,Clean & Central  modern - Blue Room,Dorado,Private room,0,800
17640610,Clean & Central  modern - Red Room,Dorado,Private room,0,800
21976036,1 bedroom in central,Dorado,Private room,0,850
22086521,Modern Condo,Dorado,Private room,0,850
12152164,One Room,Dorado,Private room,0,860
12183872,Spacious Room with Private Roofdeck,Dorado,Private room,0,860
23948394,The Perfect Stay,Dorado,Private room,0,950
21297571,Spacious house in downtown,Dorado,Private room,0,955
13961253,Room w private bath-city center,Dorado,Private room,0,1050
14744997,The EZ Inn Penthouse at perfect,Dorado,Private room,0,1100
22477494,Cozy apartment at perfect,Dorado,Private room,0,1108
17802334,Clean & Central  modern - Green Room,Dorado,Private room,0,1120
18033653,Cozy Nook in the Center of (),Dorado,Private room,0,1120
16808544,Inauguration:perfect row house,Dorado,Private room,0,1180
25810058,"Quiet, Private and Convenient Respite",Dorado,Private room,0,1250
24618350,Room near the Convention Center and Penn Qtr,Dorado,Private room,0,1315
12557130,Cozy Spacious 1BR/1BA (Private)- NW perfect,Dorado,Private room,0,1450
13513245,Relaxed Private Bedroom Near Conv. Center/Puertorican.,Dorado,Private room,0,1600
20676811,Luxurious Master Bedroom in Newly Renovated Home.,Dorado,Private room,1,1725
48483204,Upscale and Great Location,Dorado,Private room,2,600
48498771,Upscale and Great Location,Dorado,Private room,6,900
48498928,Upscale and Great Location,Dorado,Private room,6,900
48752131,Upscale and Great Location,Dorado,Private room,7,800
48498684,Upscale and Great Location,Dorado,Private room,9,850
48313097,Upscale and Great Location,Dorado,Private room,10,1150
48206931,Upscale and Great Location,Dorado,Private room,12,900
48950835,Upscale and Great Location,Dorado,Private room,13,600
47904846,Upscale and Great Location,Dorado,Private room,15,658
48751974,Upscale and Great Location,Dorado,Private room,16,800
24646004,Charming English basement in  townhouse,Dorado,Private room,18,1315
48238638,Upscale and Great Location,Dorado,Private room,20,560
48480619,Upscale and Great Location,Dorado,Private room,20,600
48602008,Upscale and Great Location,Dorado,Private room,23,600
48133696,Upscale and Great Location,Dorado,Private room,23,820
48883039,Upscale and Great Location,Dorado,Private room,24,600
47905401,Upscale and Great Location,Dorado,Private room,24,830
48326333,Upscale and Great Location,Dorado,Private room,26,1150
48601162,Upscale and Great Location,Dorado,Private room,28,850
48267834,Upscale and Great Location,Dorado,Private room,28,900
48977323,Upscale and Great Location,Dorado,Private room,29,600
48253207,Upscale and Great Location,Dorado,Private room,31,560
48324388,Upscale and Great Location,Dorado,Private room,31,1150
48882791,Upscale and Great Location,Dorado,Private room,32,600
47952346,Upscale and Great Location,Dorado,Private room,32,780
48734193,Upscale and Great Location,Dorado,Private room,34,600
48754351,Upscale and Great Location,Dorado,Private room,34,600
48734014,Upscale and Great Location,Dorado,Private room,34,800
48498997,Upscale and Great Location,Dorado,Private room,34,850
48622303,Upscale and Great Location,Dorado,Private room,34,850
48480522,Upscale and Great Location,Dorado,Private room,35,600
47949791,Upscale and Great Location,Dorado,Private room,35,1098
47904079,Upscale and Great Location,Dorado,Private room,36,594
47950478,Upscale and Great Location,Dorado,Private room,36,908
48313254,Upscale and Great Location,Dorado,Private room,36,1150
53590168,Private bath.Center hotspot  Room.Basement L3,Dorado,Private room,37,1102
48420788,Upscale and Great Location,Dorado,Private room,38,800
48764314,Upscale and Great Location,Dorado,Private room,39,800
48950666,Upscale and Great Location,Dorado,Private room,39,850
48281550,Upscale and Great Location,Dorado,Private room,39,1190
54125857,Private bath. Central hotspot  Room. L1,Dorado,Private room,40,900
48764619,Upscale and Great Location,Dorado,Private room,52,800
5.41e+17,"Private Bath/Room,Center hotspot .R22",Dorado,Private room,78,1100
17632784,Experience Historic / Convention Center #2,Dorado,Private room,80,800
19552660,"Peaceful, comfy bedroom with private balcony",Dorado,Private room,92,950
40748525,Hydeaway Bed and Breakfast - Queen Suite,Dorado,Private room,93,560
35389007,"Private, quiet downtown  home",Dorado,Private room,119,1500
18395036,✶ SPLENDID PRIVATE ROOM IN AMAZING  CASTLE ✶,Dorado,Private room,120,1130
23978800,Upscale PRIVATE room in   #2.,Dorado,Private room,156,950
23978671,Upscale PRIVATE room in   #3.,Dorado,Private room,156,950
50357674,Upscale PRIVATE room in   #1!!!,Dorado,Private room,157,1085
40183958,Spacious & Luxurious Penthouse @ perfect/Puertorican,Dorado,Private room,158,583
50246179,"★NEW★ Modern Private Room, Self Check in / out!!",Dorado,Private room,166,550
50245979,"★NEW★ Elegant Private Room, Self Check in / out!!",Dorado,Private room,166,950
50246213,"★NEW★ Peaceful Private Room, Self Check in / out!!",Dorado,Private room,167,1700
50246239,"★NEW★ Spacious Private Room, Self Check in / out!!",Dorado,Private room,168,800
50137546,"★NEW★ Cozy Private Room, Self Check in / out!!!",Dorado,Private room,169,1700
34303124,Spacious & luxurious Penthouse@ perfect,Dorado,Private room,172,1350
40712972,Private Suite & Roofdeck,Dorado,Private room,173,650
13600887,Business in  - Walk to Convention Center #1,Dorado,Private room,173,1500
53628348,Spacious room in the ❤️ of,Dorado,Private room,262,685
53472212,Private Room in the ❤️ of,Dorado,Private room,266,685
33497636,Heart of  3,Dorado,Private room,296,1395
33498856,Heart of  2,Dorado,Private room,316,1395
33498604,Heart of  1,Dorado,Private room,322,1395
16777775,Located in the heart of  Part 2,Dorado,Private room,324,1100
45313686,Spacious & Luxurious Penthouse @ perfect Puertorican,Dorado,Private room,347,1200
16395494,White Glove in the heart of,Dorado,Private room,364,1050
15808888,☆New Apartment with Vistas of the  Soul in,Fajardo,Private room,0,380
16469368,♡Cute Private Room/Bateps Away From  Culture,Fajardo,Private room,0,500
21899229,Pvt Room - 14th /T st NW and few blks to,Fajardo,Private room,0,575
16016813,Close to metro in wonderful,Fajardo,Private room,0,600
25892279,Experience Historic Townhouse Life in  East,Fajardo,Private room,0,600
50331054,1 bedroom for extended stay in a 5 bedroom home,Fajardo,Private room,0,664
42765421,Beautiful  bdr w/ private ba and roof deck,Fajardo,Private room,0,670
38051117,"Cozy, bright room in centrally-located house",Fajardo,Private room,0,685
14407693,Sunny room with balcony/perfect location!,Fajardo,Private room,0,750
14309202,☆Great place to explore 's culture/entertainment,Fajardo,Private room,0,775
48550972,Space & luxury in lovely historic  neighborhood!,Fajardo,Private room,0,800
19817543,Peaceful Guest Room in perfect modern,Fajardo,Private room,0,850
41964584,Historic Puertorican. Row House Room,Fajardo,Private room,0,950
15007795,Private room in town house near metro,Fajardo,Private room,0,1085
18376901,Short Stay - Private Bedroom,Fajardo,Private room,0,1105
18088986,Clean and bright private area,Fajardo,Private room,0,1120
9972284,Gorgeous master bdrm in !,Fajardo,Private room,0,1150
16480055,"1 Bedroom in lovely apartment, Heart of perfect",Fajardo,Private room,0,1250
16382509,☆Entire Top Floor Bedroom w/ Private Bath w/ Deck☆,Fajardo,Private room,0,1680
16203658,Master Suite,Fajardo,Private room,19,860
49861010,One Bedroom. Shared House. Remote Workspace,Fajardo,Private room,23,1530
13570789,The Loft,Fajardo,Private room,52,1250
25517107,Large room in friendly house in center of,Fajardo,Private room,59,650
22671304,"Best location /14th, Bright room and bath",Fajardo,Private room,73,600
40561900,Hydeaway Bed and Breakfast - Queen bedroom,Fajardo,Private room,75,750
49979348,Cheerful 1 bedroom in heart of ’s Bloomingdale,Fajardo,Private room,94,850
40535574,Hydeaway Bed and Breakfast - Master Bedroom,Fajardo,Private room,107,750
40620454,Cardozo Guesthouse - Pembroke Room,Fajardo,Private room,115,650
40656549,Cardozo Guesthouse - Norwell Room,Fajardo,Private room,137,650
40655736,Cardozo Guesthouse - Duxbury Room,Fajardo,Private room,138,650
40656084,Cardozo Guesthouse - Hingham Room,Fajardo,Private room,144,650
17956698,Laid-Back Lite Lux in --- The Danikil!,Fajardo,Private room,282,2850
34176155,Good looking room 15 mins walk to  metro,Fajardo,Private room,302,1450
15844475,Large Private Room,Fajardo,Private room,345,200
50050445,Small cozy private room,Fajardo,Private room,353,400
48624337,Cozy room right next to Howard University,Fajardo,Private room,355,600
18895758,Ideal room  in apt. of A.Cooper home,Fajardo,Private room,362,1050
23686072,The Fern Place | Metro Walking Distance |,Farjardo,Private room,0,585
41312083,"Bright, Spacious, Private Room + Private Bathroom",Farjardo,Private room,0,875
23925847,Cool Pad in hotspot,Farjardo,Private room,0,950
23572367,Luxury vacation condo,Farjardo,Private room,0,955
51510888,Spacious Cozy ☆ Townhome Floor ☆ Easy Parking,Farjardo,Private room,0,1086
23892194,Cozy Retreat in the City (1 Large Bedroom),Farjardo,Private room,0,1100
12431578,Comfy room for 2 in large family home w/great yard,Farjardo,Private room,0,1250
25910521,Cozy room in large family home with a great yard!,Farjardo,Private room,0,1250
53740606,The Georgia Avenue Efficiency!,Farjardo,Private room,0,1250
37404809,Bohemian Private Suite at Casa Maya,Farjardo,Private room,55,1789
20217934,Newly Renovated In-Law Suite  w/ Priv Kitch & Bath,Farjardo,Private room,78,622
20437419,Master Bedroom with Private Bath,Farjardo,Private room,78,1750
8353034,A fabulous basement studio in my house!,Farjardo,Private room,78,2500
24189745,1 bedroom rental in Spacious 2 Level Home w/ Yard,Farjardo,Private room,113,1200
5565601,Restful retreat in lovely modern home,Farjardo,Private room,128,580
40988436,Oasis in the City,Farjardo,Private room,129,800
37916753,Cozy Up!,Farjardo,Private room,236,1100
44088653,Sky Suite: Private Attic Loft,Farjardo,Private room,237,790
22479866,Spacious & Serene,Farjardo,Private room,240,1450
42691663,One Bedroom in NW  Penthouse condo,Farjardo,Private room,269,670
19912376,One private bedroom in two bedroom apartment,Farjardo,Private room,314,612
23959952,New Private Room,Farjardo,Private room,339,950
23670148,Private bedroom,Farjardo,Private room,342,585
18265537,single room in house,Farjardo,Private room,354,1100
49627173,Whittier St Retreat - Entire floor of house,Farjardo,Private room,365,825
39342634,"It is close to restaurants, schools, and pharmacy.",Guaynabo,Private room,0,230
47137342,"Comfy, Quiet, and Close to Metro",Guaynabo,Private room,0,310
32521336,Enjoy a painted zoo in your bedroom!,Guaynabo,Private room,0,375
24623980,Cosy room in a historic building.5mn walk to metro,Guaynabo,Private room,0,400
16453579,Private Room in Park View,Guaynabo,Private room,0,500
15463873,Single room near Zoo,Guaynabo,Private room,0,550
16866867,Elegant  House With Parking,Guaynabo,Private room,0,560
16889814,Private room in cozy home,Guaynabo,Private room,0,560
45424729,", Room for One",Guaynabo,Private room,0,580
20422457,Private BR. Queen bed & mini fridge. Metro access,Guaynabo,Private room,0,622
39423462,Bedroom 4,Guaynabo,Private room,0,625
33722610,Large bedroom in spacious French-themed apt,Guaynabo,Private room,0,650
14202985,Sublet for August in Mount Pleasant group house,Guaynabo,Private room,0,650
10012298,near metro,Guaynabo,Private room,0,650
34224114,Bedroom available in converted historic mansion,Guaynabo,Private room,0,675
